edu_level,education_groups,top_jobs,job_percent,top_job_links,link,identifier,noc
Master's degree,Computer science,Web designers and developers,1.16,/marketreport/summary-occupation/24513/ca,/24513/ca,Computer science: Master's degree,NOC 2175
College/CEGEP,Music,Musicians and singers,16.67,/marketreport/summary-occupation/7974/ca,/7974/ca,Music: College/CEGEP,NOC 5133
College/CEGEP,Music,Retail salespersons,7.41,/marketreport/summary-occupation/20599/ca,/20599/ca,Music: College/CEGEP,NOC 6421
College/CEGEP,Music,Food and beverage servers,3.33,/marketreport/summary-occupation/6641/ca,/6641/ca,Music: College/CEGEP,NOC 6513
College/CEGEP,Music,Retail and wholesale trade managers,2.96,/marketreport/summary-occupation/17600/ca,/17600/ca,Music: College/CEGEP,NOC 621
College/CEGEP,Music,Cooks,2.59,/marketreport/summary-occupation/6225/ca,/6225/ca,Music: College/CEGEP,NOC 6322
College/CEGEP,Music,"Food counter attendants, kitchen helpers and related support occupations",2.59,/marketreport/summary-occupation/17215/ca,/17215/ca,Music: College/CEGEP,NOC 6711
College/CEGEP,Music,Audio and video recording technicians,1.85,/marketreport/summary-occupation/5570/ca,/5570/ca,Music: College/CEGEP,NOC 5225
College/CEGEP,Music,Restaurant and food service managers,1.85,/marketreport/summary-occupation/2037/ca,/2037/ca,Music: College/CEGEP,NOC 631
College/CEGEP,Music,Construction trades helpers and labourers,1.48,/marketreport/summary-occupation/8451/ca,/8451/ca,Music: College/CEGEP,NOC 7611
College/CEGEP,Music,"Store shelf stockers, clerks and order fillers",1.48,/marketreport/summary-occupation/14273/ca,/14273/ca,Music: College/CEGEP,NOC 6622
Bachelor's degree,Music,Musicians and singers,29.85,/marketreport/summary-occupation/7974/ca,/7974/ca,Music: Bachelor's degree,NOC 5133
Bachelor's degree,Music,Retail salespersons,5.68,/marketreport/summary-occupation/20599/ca,/20599/ca,Music: Bachelor's degree,NOC 6421
Bachelor's degree,Music,Elementary school and kindergarten teachers,4.95,/marketreport/summary-occupation/2204/ca,/2204/ca,Music: Bachelor's degree,NOC 4032
Bachelor's degree,Music,Secondary school teachers,3.3,/marketreport/summary-occupation/15904/ca,/15904/ca,Music: Bachelor's degree,NOC 4031
Bachelor's degree,Music,Non-commissioned ranks of the Canadian Armed Forces,1.83,/marketreport/summary-occupation/16505/ca,/16505/ca,Music: Bachelor's degree,NOC 4313
Bachelor's degree,Music,Food and beverage servers,1.83,/marketreport/summary-occupation/6641/ca,/6641/ca,Music: Bachelor's degree,NOC 6513
Bachelor's degree,Music,Administrative officers,1.47,/marketreport/summary-occupation/12462/ca,/12462/ca,Music: Bachelor's degree,NOC 1221
Bachelor's degree,Music,"Conductors, composers and arrangers",1.47,/marketreport/summary-occupation/7929/ca,/7929/ca,Music: Bachelor's degree,NOC 5132
Bachelor's degree,Music,"Food counter attendants, kitchen helpers and related support occupations",1.28,/marketreport/summary-occupation/17215/ca,/17215/ca,Music: Bachelor's degree,NOC 6711
Bachelor's degree,Music,Retail and wholesale trade managers,1.1,/marketreport/summary-occupation/17600/ca,/17600/ca,Music: Bachelor's degree,NOC 621
Master's degree,Music,Musicians and singers,46.77,/marketreport/summary-occupation/7974/ca,/7974/ca,Music: Master's degree,NOC 5133
Master's degree,Music,Secondary school teachers,5.91,/marketreport/summary-occupation/15904/ca,/15904/ca,Music: Master's degree,NOC 4031
Master's degree,Music,Elementary school and kindergarten teachers,5.38,/marketreport/summary-occupation/2204/ca,/2204/ca,Music: Master's degree,NOC 4032
Master's degree,Music,"Conductors, composers and arrangers",5.38,/marketreport/summary-occupation/7929/ca,/7929/ca,Music: Master's degree,NOC 5132
Master's degree,Music,Administrative officers,3.76,/marketreport/summary-occupation/12462/ca,/12462/ca,Music: Master's degree,NOC 1221
Master's degree,Music,Retail salespersons,3.76,/marketreport/summary-occupation/20599/ca,/20599/ca,Music: Master's degree,NOC 6421
Master's degree,Music,Post-secondary teaching and research assistants,2.15,/marketreport/summary-occupation/22848/ca,/22848/ca,Music: Master's degree,NOC 4012
Master's degree,Music,College and other vocational instructors,2.15,/marketreport/summary-occupation/22989/ca,/22989/ca,Music: Master's degree,NOC 4021
Master's degree,Music,"Food counter attendants, kitchen helpers and related support occupations",1.61,/marketreport/summary-occupation/17215/ca,/17215/ca,Music: Master's degree,NOC 6711
Other trades certificate or diploma,"Construction trades, general",Construction trades helpers and labourers,28.47,/marketreport/summary-occupation/8451/ca,/8451/ca,"Construction trades, general: Other trades certificate or diploma",NOC 7611
Other trades certificate or diploma,"Construction trades, general",Elevator constructors and mechanics,12.27,/marketreport/summary-occupation/723/ca,/723/ca,"Construction trades, general: Other trades certificate or diploma",NOC 7318
Other trades certificate or diploma,"Construction trades, general",Carpenters,10.65,/marketreport/summary-occupation/6388/ca,/6388/ca,"Construction trades, general: Other trades certificate or diploma",NOC 7271
Other trades certificate or diploma,"Construction trades, general",Construction managers,4.17,/marketreport/summary-occupation/24325/ca,/24325/ca,"Construction trades, general: Other trades certificate or diploma",NOC 711
Other trades certificate or diploma,"Construction trades, general","Contractors and supervisors, heavy equipment operator crews",2.55,/marketreport/summary-occupation/16631/ca,/16631/ca,"Construction trades, general: Other trades certificate or diploma",NOC 7302
Other trades certificate or diploma,"Construction trades, general","Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",2.31,/marketreport/summary-occupation/26630/ca,/26630/ca,"Construction trades, general: Other trades certificate or diploma",NOC 7201
Other trades certificate or diploma,"Construction trades, general","Plasterers, drywall installers and finishers and lathers",2.31,/marketreport/summary-occupation/21540/ca,/21540/ca,"Construction trades, general: Other trades certificate or diploma",NOC 7284
Other trades certificate or diploma,"Construction trades, general",Home building and renovation managers,2.08,/marketreport/summary-occupation/2139/ca,/2139/ca,"Construction trades, general: Other trades certificate or diploma",NOC 712
Other trades certificate or diploma,"Construction trades, general","Contractors and supervisors, carpentry trades",2.08,/marketreport/summary-occupation/14533/ca,/14533/ca,"Construction trades, general: Other trades certificate or diploma",NOC 7204
Other trades certificate or diploma,"Construction trades, general",Residential and commercial installers and servicers,1.85,/marketreport/summary-occupation/8093/ca,/8093/ca,"Construction trades, general: Other trades certificate or diploma",NOC 7441
College/CEGEP,"Construction trades, general",Construction trades helpers and labourers,15.22,/marketreport/summary-occupation/8451/ca,/8451/ca,"Construction trades, general: College/CEGEP",NOC 7611
College/CEGEP,"Construction trades, general",Carpenters,8.7,/marketreport/summary-occupation/6388/ca,/6388/ca,"Construction trades, general: College/CEGEP",NOC 7271
College/CEGEP,"Construction trades, general",Construction managers,7.61,/marketreport/summary-occupation/24325/ca,/24325/ca,"Construction trades, general: College/CEGEP",NOC 711
College/CEGEP,"Construction trades, general",Home building and renovation managers,3.8,/marketreport/summary-occupation/2139/ca,/2139/ca,"Construction trades, general: College/CEGEP",NOC 712
College/CEGEP,"Construction trades, general",Elevator constructors and mechanics,3.8,/marketreport/summary-occupation/723/ca,/723/ca,"Construction trades, general: College/CEGEP",NOC 7318
College/CEGEP,"Construction trades, general","Contractors and supervisors, carpentry trades",2.72,/marketreport/summary-occupation/14533/ca,/14533/ca,"Construction trades, general: College/CEGEP",NOC 7204
College/CEGEP,"Construction trades, general",Construction estimators,2.17,/marketreport/summary-occupation/3273/ca,/3273/ca,"Construction trades, general: College/CEGEP",NOC 2234
